GAME_ID,POSS_SEQ,PERIOD,MARGIN_PRE,MARGIN_POST,POINTS,RESULT_CLASS,TEAM,HOMEDESCRIPTION,VISITORDESCRIPTION,NEUTRALDESCRIPTION,PLAYER1_TEAM_ABBREVIATION,PLAYER2_TEAM_ABBREVIATION,PLAYER3_TEAM_ABBREVIATION,HAS_TURNOVER
0022301044,173,4,,,0,empty,MIA,Wright REBOUND (Off:1 Def:2),,,MIA,,,False
0022301044,174,4,-8.0,-8.0,0,empty,GSW,,Green 2' Running Layup (4 PTS) (Paul 7 AST),,GSW,GSW,,False
0022301044,175,4,,,0,empty,GSW,,Green P.FOUL (P4.T2) (J.Schroeder),,GSW,MIA,,False
0022301044,176,4,-7.0,-9.0,1,score,MIA,Adebayo Free Throw 2 of 2 (22 PTS),,,MIA,,,False
0022301044,177,4,,,0,turnover,MIA,Adebayo Violation:Defensive Goaltending (J.Schroeder),,,MIA,,,True
0022301044,178,4,,,0,empty,MIA,MISS Adebayo 14' Fadeaway Jumper,,,MIA,,,False
0022301044,179,4,-12.0,-12.0,0,empty,GSW,,Curry 25' 3PT Pullup Jump Shot (17 PTS),,GSW,,,False
0022301044,180,4,,,0,empty,HEAT,HEAT Timeout: Regular (Full 5 Short 0),,,,,,False
0022301044,181,4,,,0,empty,MIA,Highsmith REBOUND (Off:2 Def:3),,,MIA,,,False
0022301044,182,4,,,0,empty,GSW,,Kuminga REBOUND (Off:2 Def:4),,GSW,,,False
0022301044,183,4,,,0,empty,MIA,Jovic REBOUND (Off:2 Def:3),,,MIA,,,False
0022301044,184,4,,-14.0,0,empty,MIA,Rozier P.FOUL (P3.T3) (J.Tiven),,,MIA,GSW,,False
0022301044,185,4,,,2,score,GSW,,Looney S.FOUL (P3.PN) (J.Tiven),,GSW,MIA,,False
0022301044,186,4,,,0,empty,MIA,Jovic REBOUND (Off:2 Def:4),,,MIA,,,False
0022301044,187,4,,-13.0,1,score,GSW,,SUB: Thompson FOR Paul,,GSW,GSW,,False
0022301044,188,4,,,0,empty,MIA,MISS Martin 3' Driving Layup,,,MIA,,,False
0022301044,189,4,-15.0,-15.0,0,empty,GSW,,Wiggins 1' Running Layup (17 PTS) (Curry 5 AST),,GSW,GSW,,False
0022301044,190,4,,,0,empty,HEAT,HEAT Timeout: Regular (Full 6 Short 0),,,,,,False
0022301044,191,4,,,0,empty,MIA,Martin REBOUND (Off:1 Def:3),,,MIA,,,False
0022301044,192,4,,,0,empty,GSW,,MISS Wiggins 3PT Jump Shot,,GSW,,,False
0022301044,193,4,,-17.0,0,empty,GSW,,Kuminga REBOUND (Off:3 Def:4),,GSW,,,False
0022301044,194,4,,,0,empty,MIA,MISS Rozier 25' 3PT Step Back Jump Shot,,,MIA,,,False
0022301044,195,4,-20.0,-20.0,0,empty,GSW,,Thompson 3PT Jump Shot (28 PTS) (Curry 6 AST),,GSW,GSW,,False
0022301044,196,4,-18.0,-18.0,0,empty,MIA,Rozier 5' Driving Floating Bank Jump Shot (13 PTS),,,MIA,,,False
0022301044,197,4,,,0,empty,,,Warriors Timeout: Regular (Reg.5 Short 0),,,,,False
0022301044,198,4,,-16.0,0,empty,MIA,Martin REBOUND (Off:1 Def:4),,,MIA,,,False
0022301044,199,4,,,0,empty,GSW,,MISS Thompson 3PT Jump Shot,,GSW,,,False
0022301044,200,4,,,0,empty,GSW,,Thompson REBOUND (Off:1 Def:4),,GSW,,,False
0022301044,201,4,,,0,empty,MIA,Highsmith REBOUND (Off:2 Def:4),,,MIA,,,False
0022301044,202,4,,-19.0,0,empty,,,Warriors Timeout: Regular (Reg.6 Short 0),,,,,False
0022301044,203,4,,,0,empty,MIA,MISS Swider 27' 3PT Jump Shot,,,MIA,,,False
0022301044,204,4,,-22.0,0,empty,MIA,Robinson REBOUND (Off:1 Def:0),,,MIA,,,False
0022301044,205,4,-20.0,-20.0,0,empty,MIA,Williams 2' Layup (2 PTS),,,MIA,,,False
0022301044,206,4,,-21.0,1,score,GSW,,Robinson S.FOUL (P1.PN) (J.Schroeder),,GSW,MIA,,False
0022301044,207,4,,,0,turnover,MIA,Swider Out of Bounds - Bad Pass Turnover Turnover (P1.T9),,,MIA,,,True
0022301044,208,4,,,0,turnover,MIA,Robinson Bad Pass Turnover (P1.T8),Payton II STEAL (1 STL),,MIA,GSW,,True
0022301044,209,4,-21.0,-21.0,0,empty,EST,,,End of 4th Period (9:53 PM EST),,,,False
0022301068,1,1,,,0,empty,EST,,,Start of 1st Period (8:12 PM EST),,,,False
0022301068,2,1,,,0,empty,POR,Adebayo BLOCK (1 BLK),MISS Ayton 15' Fadeaway Jumper,,POR,,MIA,False
0022301068,3,1,,,0,turnover,MIA,Rozier Bad Pass Turnover (P1.T1),Henderson STEAL (1 STL),,MIA,POR,,True
0022301068,4,1,-3.0,-3.0,0,empty,POR,,Murray 25' 3PT Running Pull-Up Jump Shot (3 PTS),,POR,,,False
0022301068,5,1,,,0,empty,MIA,MISS Rozier 12' Floating Jump Shot,,,MIA,,,False
0022301068,6,1,-5.0,-5.0,0,empty,POR,,Ayton 4' Pullup Jump Shot (2 PTS) (Murray 1 AST),,POR,POR,,False
0022301068,7,1,-3.0,-3.0,0,empty,MIA,Adebayo 17' Jump Shot (2 PTS) (Mills 1 AST),,,MIA,MIA,,False
0022301068,8,1,,,0,empty,POR,,MISS Murray 24' 3PT Jump Shot,,POR,,,False
0022301068,9,1,,-1.0,0,empty,POR,,Walker L.B.FOUL (P1.T1) (S.Mitchell),,POR,MIA,,False
0022301068,10,1,-3.0,-3.0,0,empty,POR,,Ayton 2' Driving Dunk (4 PTS) (Murray 2 AST),,POR,POR,,False
0022301068,11,1,,,0,turnover,MIA,Adebayo Bad Pass Turnover (P1.T2),Rupert STEAL (1 STL),,MIA,POR,,True
0022301068,12,1,-5.0,-5.0,0,empty,POR,,Rupert 3' Running Dunk (2 PTS),,POR,,,False
0022301068,13,1,-3.0,-3.0,0,empty,MIA,Butler 5' Alley Oop Layup (2 PTS) (Adebayo 2 AST),,,MIA,MIA,,False
0022301068,14,1,,,0,empty,POR,,MISS Ayton 8' Turnaround Hook Shot,,POR,,,False
0022301068,15,1,-1.0,-1.0,0,empty,MIA,Adebayo 8' Driving Floating Bank Jump Shot (4 PTS),,,MIA,,,False
0022301068,16,1,-3.0,-3.0,0,empty,POR,,Ayton 4' Alley Oop Layup (6 PTS) (Henderson 1 AST),,POR,POR,,False
0022301068,17,1,,,2,score,POR,,Walker S.FOUL (P2.T2) (S.Mitchell),,POR,MIA,,True
0022301068,18,1,,2.0,0,empty,POR,,Rupert P.FOUL (P1.T3) (B.Barnaky),,POR,MIA,,False
0022301068,19,1,,,0,empty,POR,,MISS Murray 3PT Jump Shot,,POR,,,False
0022301068,20,1,4.0,4.0,0,empty,MIA,Adebayo 10' Turnaround Fadeaway (6 PTS),,,MIA,,,False
0022301068,21,1,2.0,2.0,0,empty,POR,,Henderson 13' Pullup Jump Shot (2 PTS),,POR,,,False
0022301068,22,1,5.0,5.0,0,empty,MIA,Rozier 25' 3PT Jump Shot (6 PTS) (Adebayo 3 AST),,,MIA,MIA,,False
0022301068,23,1,,,0,turnover,POR,,Henderson Out of Bounds - Bad Pass Turnover Turnover (P1.T2),,POR,,,True
0022301068,24,1,,,0,empty,HEAT,HEAT Timeout: Regular (Full 1 Short 0),,,,,,False
0022301068,25,1,,,0,turnover,POR,Mills STEAL (1 STL),Banton Bad Pass Turnover (P1.T3),,POR,MIA,,True
0022301068,26,1,7.0,7.0,0,empty,MIA,Adebayo 4' Running Dunk (8 PTS) (Butler 2 AST),,,MIA,MIA,,False
0022301068,27,1,,,0,empty,POR,,MISS Henderson 16' Pullup Jump Shot,,POR,,,False
0022301068,28,1,10.0,10.0,0,empty,MIA,Jovic 3PT Jump Shot (3 PTS) (Rozier 1 AST),,,MIA,MIA,,False
0022301068,29,1,,,0,empty,POR,,MISS Banton 27' 3PT Jump Shot,,POR,,,False
0022301068,30,1,,,0,turnover,POR,,Rupert REBOUND (Off:1 Def:0),,POR,,,True
0022301068,31,1,,,0,empty,MIA,MISS Jovic 26' 3PT Jump Shot,,,MIA,,,False
0022301068,32,1,,,0,turnover,POR,Jovic STEAL (2 STL),Banton Bad Pass Turnover (P2.T5),,POR,MIA,,True
0022301068,33,1,,,3,score,POR,,Rupert S.FOUL (P2.T4) (S.Mitchell),,POR,MIA,,True
0022301068,34,1,,,0,empty,MIA,MISS Rozier 8' Running Layup,Henderson BLOCK (1 BLK),,MIA,,POR,False
0022301068,35,1,11.0,11.0,0,empty,POR,,Ayton 22' Jump Shot (8 PTS) (Thybulle 1 AST),,POR,POR,,False
0022301068,36,1,,,0,empty,MIA,MISS Adebayo 13' Turnaround Fadeaway Shot,,,MIA,,,False
0022301068,37,1,,,0,empty,POR,,MISS Henderson 23' Pullup Jump Shot,,POR,,,False
0022301068,38,1,,,0,empty,POR,,Thybulle P.FOUL (P1.PN) (S.Mitchell),,POR,MIA,,False
0022301068,39,1,12.0,10.0,1,score,MIA,Adebayo Free Throw 2 of 2 (9 PTS),,,MIA,,,False
0022301068,40,1,,,0,turnover,MIA,Adebayo OFF.Foul (P1) (B.Barnaky),,,MIA,POR,,True
0022301068,41,1,,8.0,0,empty,MIA,SUB: Bryant FOR Adebayo,,,MIA,MIA,,False
0022301068,42,1,,,0,empty,MIA,MISS Rozier 26' 3PT Step Back Jump Shot,,,MIA,,,False
0022301068,43,1,,,0,empty,MIA,SUB: Highsmith FOR Jovic,,,MIA,MIA,,False
0022301068,44,1,10.0,10.0,0,empty,MIA,Jaquez Jr. 5' Running Layup (2 PTS) (Rozier 2 AST),,,MIA,MIA,,False
0022301068,45,1,,,0,empty,POR,,MISS Thybulle 25' 3PT Jump Shot,,POR,,,False
0022301068,46,1,,,0,empty,MIA,MISS Martin 25' 3PT Jump Shot,,,MIA,,,False
0022301068,47,1,,,0,empty,POR,,MISS Murray 3PT Jump Shot,,POR,,,False
0022301068,48,1,,,0,empty,MIA,MISS Rozier 5' Layup,,,MIA,,,False
0022301068,49,1,,,0,empty,POR,,MISS Banton 14' Driving Floating Bank Jump Shot,,POR,,,False
0022301068,50,1,,,0,empty,MIA,MISS Rozier 26' 3PT Pullup Jump Shot,,,MIA,,,False
0022301068,51,1,10.0,10.0,0,empty,EST,,,End of 1st Period (8:35 PM EST),,,,False
0022301068,52,2,10.0,,0,empty,EST,,,Start of 2nd Period (8:38 PM EST),,,,False
0022301068,53,2,,,0,empty,POR,,MISS Minaya 4' Running Finger Roll Layup,,POR,,,False
0022301068,54,2,,,0,empty,MIA,MISS Bryant 26' 3PT Jump Shot,,,MIA,,,False
0022301068,55,2,,,0,empty,POR,,MISS Thybulle 25' 3PT Pullup Jump Shot,,POR,,,False
0022301068,56,2,12.0,12.0,0,empty,MIA,Jaquez Jr. 4' Cutting Layup Shot (4 PTS) (Butler 3 AST),,,MIA,MIA,,False
0022301068,57,2,,,0,empty,POR,,MISS Reath 3PT Jump Shot,,POR,,,False
0022301068,58,2,15.0,15.0,0,empty,MIA,Highsmith 24' 3PT Running Jump Shot (3 PTS) (Jaquez Jr. 1 AST),,,MIA,MIA,,False
0022301068,59,2,,,0,empty,POR,,MISS Banton 27' 3PT Pullup Jump Shot,,POR,,,False
0022301068,60,2,,,1,score,POR,,Banton S.FOUL (P1.T1) (B.Barnaky),,POR,MIA,,False
0022301068,61,2,,,0,empty,POR,,MISS Banton 26' 3PT Jump Shot,,POR,,,False
0022301068,62,2,18.0,18.0,0,empty,MIA,Bryant 14' Jump Shot (2 PTS) (Martin 1 AST),,,MIA,MIA,,False
0022301068,63,2,,,0,empty,POR,,MISS Reath 7' Floating Jump Shot,,POR,,,False
0022301068,64,2,21.0,21.0,0,empty,MIA,Martin 26' 3PT Running Pull-Up Jump Shot (3 PTS) (Butler 4 AST),,,MIA,MIA,,False
0022301068,65,2,,,0,empty,,,Trail Blazers Timeout: Regular (Reg.2 Short 0),,,,,False
0022301068,66,2,23.0,23.0,0,empty,MIA,Bryant 7' Running Layup (4 PTS) (Butler 5 AST),,,MIA,MIA,,False
0022301068,67,2,21.0,21.0,0,empty,POR,,Banton 6' Driving Floating Jump Shot (6 PTS),,POR,,,False
0022301068,68,2,,22.0,1,score,MIA,Jaquez Jr. S.FOUL (P1.T1) (B.Barnaky),,,MIA,POR,,False
0022301068,69,2,,,1,score,MIA,Butler S.FOUL (P1.T2) (Z.Zarba),,,MIA,POR,,False
0022301068,70,2,24.0,24.0,0,empty,MIA,Highsmith 3PT Jump Shot (7 PTS) (Butler 6 AST),,,MIA,MIA,,False
0022301068,71,2,,,0,turnover,POR,Jaquez Jr. STEAL (1 STL),Henderson Bad Pass Turnover (P3.T7),,POR,MIA,,True
0022301068,72,2,27.0,27.0,0,empty,MIA,Highsmith 26' 3PT Running Pull-Up Jump Shot (10 PTS) (Butler 7 AST),,,MIA,MIA,,False
0022301068,73,2,,,0,empty,POR,,MISS Banton 4' Driving Finger Roll Layup,,POR,,,False
0022301068,74,2,,25.0,0,empty,POR,,Ayton REBOUND (Off:1 Def:3),,POR,,,False
0022301068,75,2,,,0,empty,MIA,MISS Jaquez Jr. 27' 3PT Jump Shot,,,MIA,,,False
0022301068,76,2,,,0,empty,MIA,Bryant REBOUND (Off:1 Def:1),,,MIA,,,False
0022301068,77,2,,,0,turnover,POR,,Ayton REBOUND (Off:1 Def:4),,POR,,,True
0022301068,78,2,27.0,27.0,0,empty,MIA,Bryant 1' Running Dunk (8 PTS) (Martin 3 AST),,,MIA,MIA,,False
0022301068,79,2,,,0,empty,,,Trail Blazers Timeout: Regular (Reg.3 Short 0),,,,,False
0022301068,80,2,,25.0,0,empty,POR,,Walker REBOUND (Off:1 Def:0),,POR,,,False
0022301068,81,2,,26.0,1,score,MIA,Jaquez Jr. S.FOUL (P2.T3) (B.Barnaky),,,MIA,POR,,False
0022301068,82,2,21.0,24.0,0,empty,EST,,,Instant Replay2nd Period (8:42 PM EST),,,,False
0022301068,83,2,,27.0,1,score,POR,,Trail Blazers T.Foul (Def. 3 Sec Ayton ) (B.Barnaky),,POR,,,False
0022301068,84,2,,25.0,0,empty,MIA,Highsmith P.FOUL (P1.T4) (Z.Zarba),,,MIA,POR,,False
0022301068,85,2,27.0,27.0,0,empty,MIA,Adebayo 9' Hook Shot (11 PTS),,,MIA,,,False
0022301068,86,2,25.0,25.0,0,empty,POR,,Henderson 6' Driving Floating Jump Shot (4 PTS),,POR,,,False
0022301068,87,2,27.0,27.0,0,empty,MIA,Adebayo 15' Jump Shot (13 PTS) (Rozier 3 AST),,,MIA,MIA,,False
0022301068,88,2,,,0,empty,POR,,MISS Ayton 20' Jump Shot,,POR,,,False
0022301068,89,2,,,0,empty,MIA,MISS Rozier 19' Step Back Jump Shot,,,MIA,,,False
0022301068,90,2,25.0,25.0,0,empty,POR,,Ayton 8' Turnaround Fadeaway (14 PTS) (Henderson 2 AST),,POR,POR,,False
0022301068,91,2,28.0,28.0,0,empty,MIA,Adebayo 27' 3PT Jump Shot (16 PTS) (Rozier 4 AST),,,MIA,MIA,,False
0022301068,92,2,,,0,turnover,POR,Adebayo STEAL (2 STL),Rupert Bad Pass Turnover (P1.T9),,POR,MIA,,True
0022301068,93,2,30.0,30.0,0,empty,MIA,Adebayo 5' Running Finger Roll Layup (18 PTS),,,MIA,,,False
0022301068,94,2,,,0,empty,POR,,Ayton S.FOUL (P1.T2) (Z.Zarba),,POR,MIA,,False
0022301068,95,2,,,0,empty,POR,,Walker REBOUND (Off:1 Def:1),,POR,,,False
0022301068,96,2,33.0,33.0,0,empty,MIA,Rozier 3PT Jump Shot (9 PTS) (Wright 1 AST),,,MIA,MIA,,False
0022301068,97,2,,,0,empty,POR,,MISS Henderson 4' Driving Finger Roll Layup,,POR,,,False
0022301068,98,2,,,0,empty,POR,,Murray REBOUND (Off:1 Def:0),,POR,,,False
0022301068,99,2,36.0,36.0,0,empty,MIA,Rozier 28' 3PT Jump Shot (12 PTS) (Adebayo 4 AST),,,MIA,MIA,,False
0022301068,100,2,,,0,turnover,POR,Jovic STEAL (3 STL),Murray Bad Pass Turnover (P2.T10),,POR,MIA,,True
0022301068,101,2,,,0,empty,MIA,MISS Wright 10' Turnaround Fadeaway Shot,,,MIA,,,False
0022301068,102,2,,34.0,0,empty,POR,,Ayton REBOUND (Off:1 Def:5),,POR,,,False
0022301068,103,2,,,0,empty,MIA,MISS Adebayo 11' Fadeaway Jumper,,,MIA,,,False
0022301068,104,2,,,0,empty,POR,,MISS Walker 27' 3PT Jump Shot,,POR,,,False
0022301068,105,2,36.0,36.0,0,empty,MIA,Rozier 4' Driving Reverse Layup (14 PTS) (Adebayo 5 AST),,,MIA,MIA,,False
0022301068,106,2,,,0,empty,POR,,MISS Ayton 26' 3PT Jump Shot,,POR,,,False
0022301068,107,2,,,0,empty,POR,,Murray L.B.FOUL (P1.T3) (B.Barnaky),,POR,MIA,,False
0022301068,108,2,,34.0,0,empty,POR,,Walker REBOUND (Off:1 Def:2),,POR,,,False
0022301068,109,2,,,0,turnover,MIA,Adebayo Offensive Charge Foul (P2) (B.Barnaky),,,MIA,POR,,True
0022301068,110,2,,,0,empty,POR,,MISS Henderson 59' 3PT Jump Shot,,POR,,,False
0022301068,111,2,34.0,34.0,0,empty,EST,,,End of 2nd Period (9:01 PM EST),,,,False
0022301068,112,3,34.0,37.0,0,empty,EST,,,Start of 3rd Period (9:16 PM EST),,,,False
0022301068,113,3,,,0,turnover,POR,,Rupert OFF.Foul (P3) (S.Mitchell),,POR,MIA,,True
0022301068,114,3,39.0,39.0,0,empty,MIA,Mills 3' Cutting Finger Roll Layup Shot (7 PTS) (Jovic 2 AST),,,MIA,MIA,,False
0022301068,115,3,36.0,36.0,0,empty,POR,,Murray 28' 3PT Jump Shot (8 PTS) (Henderson 3 AST),,POR,POR,,False
0022301068,116,3,,,0,turnover,HEAT,HEAT Turnover: 8 Second Violation (T#5),,,,,,True
0022301068,117,3,,39.0,0,empty,POR,,Rupert P.FOUL (P4.T1) (B.Barnaky),,POR,MIA,,False
0022301068,118,3,,,0,empty,POR,,MISS Ayton 19' Pullup Jump Shot,,POR,,,False
0022301068,119,3,,,0,empty,MIA,MISS Rozier 26' 3PT Jump Shot,,,MIA,,,False
0022301068,120,3,,,0,turnover,POR,,Ayton REBOUND (Off:1 Def:6),,POR,,,True
0022301068,121,3,,41.0,0,empty,POR,,Minaya P.FOUL (P1.T2) (Z.Zarba),,POR,MIA,,False
0022301068,122,3,,39.0,0,empty,MIA,Jovic P.FOUL (P1.T1) (Z.Zarba),,,MIA,POR,,False
0022301068,123,3,,,0,empty,MIA,MISS Mills 28' 3PT Jump Shot,,,MIA,,,False
0022301068,124,3,,,0,empty,POR,,Ayton REBOUND (Off:1 Def:7),,POR,,,False
0022301068,125,3,,,0,turnover,MIA,Mills Bad Pass Turnover (P1.T6),Ayton STEAL (1 STL),,MIA,POR,,True
0022301068,126,3,,,0,empty,POR,,MISS Banton 27' 3PT Running Jump Shot,,POR,,,False
0022301068,127,3,,41.0,0,empty,MIA,SUB: Jaquez Jr. FOR Jovic,,,MIA,MIA,,False
0022301068,128,3,,,0,empty,POR,,MISS Banton 11' Driving Floating Jump Shot,,POR,,,False
0022301068,129,3,,39.0,0,empty,POR,,Banton REBOUND (Off:1 Def:4),,POR,,,False
0022301068,130,3,42.0,42.0,0,empty,MIA,Mills 3PT Jump Shot (10 PTS) (Jaquez Jr. 4 AST),,,MIA,MIA,,False
0022301068,131,3,,,0,empty,POR,,MISS Banton 25' 3PT Jump Shot,,POR,,,False
0022301068,132,3,,45.0,0,empty,POR,,Banton REBOUND (Off:2 Def:4),,POR,,,False
0022301068,133,3,,,1,score,,,Trail Blazers Timeout: Regular (Reg.4 Short 0),,,,,False
0022301068,134,3,43.0,,1,score,POR,,Henderson Free Throw 2 of 3 (8 PTS),,POR,,,False
0022301068,135,3,41.0,41.0,0,empty,POR,,Henderson 8' Driving Floating Bank Jump Shot (10 PTS) (Walker 1 AST),,POR,POR,,False
0022301068,136,3,,44.0,0,empty,POR,,Henderson P.FOUL (P1.T4) (B.Barnaky),,POR,MIA,,False
0022301068,137,3,,,0,empty,POR,,MISS Banton 13' Fadeaway Jumper,,POR,,,False
0022301068,138,3,,,0,empty,MIA,MISS Mills 26' 3PT Jump Shot,,,MIA,,,False
0022301068,139,3,,41.0,0,empty,POR,,Murray REBOUND (Off:1 Def:1),,POR,,,False
0022301068,140,3,,,0,empty,MIA,MISS Rozier 5' Driving Finger Roll Layup,,,MIA,,,False
0022301068,141,3,,,0,turnover,POR,,Murray REBOUND (Off:1 Def:2),,POR,,,True
0022301068,142,3,43.0,43.0,0,empty,MIA,Jaquez Jr. 3' Cutting Layup Shot (6 PTS) (Rozier 5 AST),,,MIA,MIA,,False
0022301068,143,3,,,0,empty,POR,,MISS Walker 6' Driving Layup,,POR,,,False
0022301068,144,3,46.0,46.0,0,empty,MIA,Adebayo 25' 3PT Jump Shot (21 PTS) (Rozier 6 AST),,,MIA,MIA,,False
0022301068,145,3,44.0,44.0,0,empty,POR,,Henderson 6' Driving Reverse Layup (12 PTS),,POR,,,False
0022301068,146,3,46.0,46.0,0,empty,MIA,Jaquez Jr. 7' Driving Finger Roll Layup (8 PTS),,,MIA,,,False
0022301068,147,3,44.0,44.0,0,empty,POR,,Reath 5' Driving Dunk (2 PTS) (Henderson 5 AST),,POR,POR,,False
0022301068,148,3,,,0,empty,MIA,MISS Adebayo 25' 3PT Jump Shot,,,MIA,,,False
0022301068,149,3,,,0,empty,POR,,Murray REBOUND (Off:1 Def:3),,POR,,,False
0022301068,150,3,,,0,empty,MIA,MISS Butler 27' 3PT Jump Shot,,,MIA,,,False
0022301068,151,3,,,0,turnover,POR,Rozier STEAL (1 STL),Henderson Bad Pass Turnover (P5.T14),,POR,MIA,,True
0022301068,152,3,46.0,46.0,0,empty,MIA,Jaquez Jr. 3' Layup (10 PTS) (Adebayo 9 AST),,,MIA,MIA,,False
0022301068,153,3,,,0,empty,POR,,MISS Banton 11' Pullup Jump Shot,,POR,,,False
0022301068,154,3,,,0,empty,HEAT,HEAT Timeout: Regular (Full 2 Short 0),,,,,,False
0022301068,155,3,,,0,turnover,POR,,Murray REBOUND (Off:1 Def:4),,POR,,,True
0022301068,156,3,,,0,empty,MIA,MISS Highsmith 5' Driving Finger Roll Layup,Minaya BLOCK (1 BLK),,MIA,,POR,False
0022301068,157,3,,,0,empty,POR,,Banton REBOUND (Off:2 Def:5),,POR,,,False
0022301068,158,3,,44.0,0,empty,POR,,Minaya REBOUND (Off:1 Def:1),,POR,,,False
0022301068,159,3,,,0,turnover,MIA,Adebayo Out of Bounds - Bad Pass Turnover Turnover (P4.T7),,,MIA,,,True
0022301068,160,3,,41.0,0,empty,MIA,SUB: Bryant FOR Adebayo,,,MIA,MIA,,False
0022301068,161,3,44.0,44.0,0,empty,MIA,Highsmith 3PT Jump Shot (15 PTS) (Jaquez Jr. 5 AST),,,MIA,MIA,,False
0022301068,162,3,,,0,turnover,,,Trail Blazers Turnover: Shot Clock (T#16),,,,,True
0022301068,163,3,,,0,empty,MIA,MISS Wright 19' Driving Floating Jump Shot,,,MIA,,,False
0022301068,164,3,44.0,44.0,0,empty,EST,,,End of 3rd Period (9:41 PM EST),,,,False
0022301068,165,4,44.0,,0,turnover,EST,,,Start of 4th Period (9:43 PM EST),,,,True
0022301068,166,4,46.0,46.0,0,empty,MIA,Jaquez Jr. 4' Driving Finger Roll Layup (12 PTS),,,MIA,,,False
0022301068,167,4,44.0,44.0,0,empty,POR,,Reath 5' Cutting Layup Shot (4 PTS) (Henderson 6 AST),,POR,POR,,False
0022301068,168,4,,,0,turnover,MIA,Highsmith Bad Pass Turnover (P1.T8),Henderson STEAL (2 STL),,MIA,POR,,True
0022301068,169,4,,,0,turnover,POR,,Reath Offensive Goaltending Turnover (P1.T18),,POR,,,True
0022301068,170,4,,,0,empty,MIA,MISS Jaquez Jr. 15' Turnaround Jump Shot,,,MIA,,,False
0022301068,171,4,,,0,empty,POR,,Banton REBOUND (Off:2 Def:6),,POR,,,False
0022301068,172,4,,,0,empty,MIA,Bryant REBOUND (Off:1 Def:2),,,MIA,,,False
0022301068,173,4,,42.0,0,empty,POR,,Banton REBOUND (Off:2 Def:7),,POR,,,False
0022301068,174,4,,,0,empty,MIA,MISS Cain 26' 3PT Jump Shot,,,MIA,,,False
0022301068,175,4,,,0,empty,POR,,MISS Henderson 26' 3PT Step Back Jump Shot,,POR,,,False
0022301068,176,4,,,0,empty,POR,,MISS Reath 27' 3PT Jump Shot,,POR,,,False
0022301068,177,4,43.0,,1,score,MIA,Bryant Free Throw 1 of 2 (11 PTS),,,MIA,,,False
0022301068,178,4,,47.0,1,score,MIA,Bryant REBOUND (Off:2 Def:2),,,MIA,,,False
0022301068,179,4,,,0,turnover,POR,Bryant STEAL (1 STL),Banton Bad Pass Turnover (P4.T19),,POR,MIA,,True
0022301068,180,4,,49.0,0,empty,POR,,Badji L.B.FOUL (P1.T3) (Z.Zarba),,POR,MIA,,False
0022301068,181,4,46.0,46.0,0,empty,POR,,Henderson 25' 3PT Jump Shot (15 PTS) (Murray 4 AST),,POR,POR,,False
0022301068,182,4,,,0,turnover,MIA,Cain Out of Bounds - Bad Pass Turnover Turnover (P1.T9),,,MIA,,,True
0022301068,183,4,,,1,score,MIA,Cain S.FOUL (P2.T2) (Z.Zarba),,,MIA,POR,,False
0022301068,184,4,,,0,empty,MIA,Bryant REBOUND (Off:2 Def:4),,,MIA,,,False
0022301068,185,4,,,0,empty,POR,,MISS Banton 26' 3PT Jump Shot,,POR,,,False
0022301068,186,4,,,0,empty,MIA,Bryant REBOUND (Off:2 Def:5),,,MIA,,,False
0022301068,187,4,,,0,empty,MIA,Bryant REBOUND (Off:3 Def:5),,,MIA,,,False
0022301068,188,4,,47.0,0,empty,MIA,Bryant REBOUND (Off:4 Def:5),,,MIA,,,False
0022301068,189,4,,,0,empty,POR,,MISS Rupert 27' 3PT Jump Shot,,POR,,,False
0022301068,190,4,49.0,49.0,0,empty,MIA,Highsmith 3' Running Layup (17 PTS),,,MIA,,,False
0022301068,191,4,,,0,empty,POR,,Banton S.FOUL (P2.T4) (S.Mitchell),,POR,MIA,,False
0022301068,192,4,,,0,empty,POR,,Rupert REBOUND (Off:1 Def:1),,POR,,,False
0022301068,193,4,,,0,turnover,POR,,Badji REBOUND (Off:1 Def:0),,POR,,,True
0022301068,194,4,52.0,52.0,0,empty,MIA,Highsmith 25' 3PT Step Back Jump Shot (20 PTS),,,MIA,,,False
0022301068,195,4,,,0,empty,POR,,MISS Murray 26' 3PT Jump Shot,,POR,,,False
0022301068,196,4,55.0,55.0,0,empty,MIA,Wright 25' 3PT Pullup Jump Shot (3 PTS) (Bryant 1 AST),,,MIA,MIA,,False
0022301068,197,4,53.0,53.0,0,empty,POR,,Henderson 13' Pullup Jump Shot (18 PTS),,POR,,,False
0022301068,198,4,55.0,55.0,0,empty,MIA,Mills 18' Step Back Jump Shot (15 PTS) (Highsmith 1 AST),,,MIA,MIA,,False
0022301068,199,4,,53.0,0,empty,POR,,SUB: Walker FOR Banton,,POR,POR,,False
0022301068,200,4,,,0,empty,MIA,MISS Cain 15' Pullup Jump Shot,,,MIA,,,False
0022301068,201,4,,,0,empty,POR,,Rupert REBOUND (Off:1 Def:2),,POR,,,False
0022301068,202,4,,,0,empty,POR,,MISS Henderson 6' Driving Layup,,POR,,,False
0022301068,203,4,,,0,empty,POR,,Henderson REBOUND (Off:1 Def:5),,POR,,,False
0022301068,204,4,52.0,,1,score,POR,,Badji Free Throw 2 of 2 (1 PTS),,POR,,,False
